"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tajikistan","TJK","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.620236308419569","0.83597124116159","0.923726988763365","1.05047984688156","1.09615800638234","1.13537634653188","1.21000331146148","1.33113522771791","1.54433691303559","1.64978513295644","1.72736463303157","1.88266990827468","1.95205687568479","2.02025467354196","2.10936111773191","2.22725967944165","2.33158243461446","","","",
"Turkmenistan","TKM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.527624","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.411406242392009","0.431097823423429","0.43345018807064","0.423887317536965","0.426803760848355","0.457711391159986","0.48074321852954","0.485689516358058","0.51018391846741","0.5613374","0.614853557698169","0.673149005590684","0.667214216314098","0.670107620513315","0.652901079892821","0.642845822970823","0.644062509873967","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.849645441738276","0.90149136033886","0.944437249159541","0.926174883347707","0.911782397509527","0.899849911405607","0.900410079911793","0.89853638037772","0.913774139851047","0.934129256217573","0.960792944375505","1.01184882116905","1.09923267775745","1.19992869262603","1.29688115407169","1.36302103022377","1.40161931960165","1.44235961105807","1.5341453604319","1.56158762914741","1.59070020928995","1.63871737943528","1.6239179535086","1.61288743547387","1.62699161258183","1.60793570026062","1.62884158547509","1.71356319351713","","",
"South Asia (IDA & IBRD)","TSA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27384957817211","2.26399236930961","2.33894766953423","2.51805385554889","2.67038389769718","2.73212120978158","2.74468595971107","2.77924041086345","2.8903645646585","2.92575188337331","2.93080533874175","3.00806091923107","3.08398424511956","3.1304538849624","3.16229319856603","3.26878455369178","3.43039860532347","3.59855267131062","3.88242092321982","4.16815937779318","4.53351524071494","4.6192262348366","4.9446579321022","5.12667392209793","5.33160498369945","5.57351091089926","5.67308421712028","5.65921255507791","5.58054607069244","",
"Tunisia","TUN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.553410178279255","0.574428204148782","0.590014412739578","0.595878926089587","0.608224160267998","0.628568603559622","0.633416949522613","0.641552005837172","0.651489911074706","0.654690986284602","0.652065623964343","0.646720821755565","0.653946509295789","0.656775974707711","0.662884919119719","0.654069595390379","0.654065218747615","0.654791901257299","0.657982196740823","0.684530430411909","0.695972510565296","0.696533750721405","0.713884132569291","0.740981750270547","0.762880614378828","0.795788438580459","0.814396489843695","0.839744091921886","0.879623622316383","",
"Turkey","TUR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.001766","0.002746","0.004428","0.007167","0.014664","0.027626","0.045385","0.081139","0.146833","0.221074","0.32877","0.467244","0.657541","0.842352","0.906953","0.966777","1.01827","1.056489","1.057925","1.083547","1.11505","1.148268","1.230462","1.29735","1.369344","1.445683","1.550265","1.681094","1.930403","",
"Tuvalu","TUV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17277084101687","","","","","","","","",
"Tanzania","TZA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.1132953689034","93.9747068933528","111.139016772995","135.240096093577","176.726431926495","219.053216393805","257.45795982185","292.057239034197","324.404188890248","342.50694022984","350.945973496392","358.868565436217","372.051740536509","383.08730528933","390.767780990275","396.972970876912","412.451904428134","429.185515156569","455.800263120713","512.968409748642","535.982898776782","585.520374257212","665.439844183123","707.451790497385","738.844303797049","779.207824131209","809.319765722076","834.587553058878","843.15705525275","",
"Uganda","UGA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","462.261333395425","495.731484529758","513.788663410179","535.054974491514","565.543086260584","557.281637124164","576.856085557551","576.940704367137","571.548434288879","561.007428646063","596.171878885666","602.233920632728","631.683591876561","656.67980989275","677.658785468619","731.249081171226","829.386500180986","848.452503337149","946.890420221994","1045.31310549321","1080.7309223689","1096.17747121246","1154.11162883001","1201.80005655157","1243.11310302137","1245.31424301949","",
"Ukraine","UKR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000206235885389272","0.00968544723425249","0.0935614072899813","0.433878322432477","0.760112802247933","0.861148360585283","0.937678030331563","1.12574620421312","1.39609728806098","1.52009344775885","1.50769444173976","1.55058832861274","1.64679793426553","1.80889036868463","1.91099305229319","2.09653399059678","2.52834946317581","2.94033576148682","3.16403977817611","3.31123173141679","3.26255046001755","3.20776623321892","3.53761515700052","5.25419604779789","5.91062960678558","6.62294928073755","7.17307676958341","",
"Upper middle income","UMC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5584673200289","1.08211851714367","1.76933807070993","2.64839252547575","3.73577048852292","5.16905700842149","6.44515306072414","7.54610120751943","8.23409931180623","8.5137579649482","8.62798377463026","8.75662964088488","9.82433033123783","11.4679262241111","12.1917126144249","12.345774145924","12.7251086423898","13.3761289624339","13.8962842167512","14.9307559507233","15.6738656186718","16.4238503073066","17.3938772575136","18.6127796466622","19.9416045694687","21.6441220360387","23.4348384660465","24.3728697725435","25.6014632371943","",
"United States","USA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",
"Uzbekistan","UZB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635.7095","","","","","","","","",
"St. Vincent and the Grenadines","VCT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98870543688107","2.01268858034189","2.02118074169298","2.04748253662162","2.01558539071008","1.99466505472875","2.02328140875478","1.98583435942068","1.99737418133315","1.97441777825408","1.91312497499614","1.87730370845703","1.8822835414133","1.84429348746387","1.84937320455901","1.8554669468337","1.84674432882973","1.92545066228285","2.04091828232998","2.05683454985929","2.03876471935209","2.03934161388953","2.04991314986458","2.03658500833578","2.00795952197968","1.97081137867906","1.94334530605025","1.94378726268875","1.94153996347009","",
"Venezuela, RB","VEN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48268194734018","1.89092930588431","2.3848222162856","2.91500529693477","3.45761786076993","4.79257082262932","7.64798011168912","","","","","",
"British Virgin Islands","VGB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25030025302559","","","","","","","","",
"Virgin Islands (U.S.)","VIR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3812.5413544134","3914.170739177","3947.5163760887","4169.6264932447","4248.33946107794","4039.27787879139","3911.30638535911","3997.7364559287","4034.86392723165","4234.56498916433","4434.78611002901","4613.50099408714","4858.01319908951","5759.87935024259","6188.21537720677","6627.89001780412","7624.97331890026","8149.75887110607","8561.59873683185","8821.74326924443","8888.70701474381","9062.68490971494","9186.04190200249","9284.39661451237","",
"Vanuatu","VUT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.443653792082","112.810902665161","113.938282111828","114.618027243175","114.277459002448","113.637496301393","111.402022631591","111.938702390862","113.84550951399","113.634890350387","112.712451224082","113.536076806343","113.958024056486","114.789443651663","113.382689809367","110.977200171818","109.703080924283","110.858011978756","111.928395633147","117.154571066765","118.448585920321","115.827103350504","115.007861410019","115.001175110621","114.069417609313","116.763554557505","116.279817700124","117.36646439459","117.238584114742","",
"World","WLD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29312842460289","1.21802110350649","1.28898134863425","1.27349922616012","1.39107142124478","1.31382301436564","1.3450109866552","1.40447108803209","1.41368957197427","1.38708769170118","1.35474984212934","1.36808458576783","1.45514070527904","1.42448894451787","1.61366630754276","1.58969398876598","1.59699585279141","1.6392975426082","1.76127986853359","1.87936200022089","1.86340414213101","1.90027779346563","1.89989951471461","1.88389462667626","1.84627986406385","1.857461582873","1.85828112000331","1.85136305181898","1.88307751784245","",
"Kosovo","XKX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.362358450705128","0.350471504484023","0.337698939935312","0.322093358656456","0.313967234674846","0.318563902256783","0.335471856549084","0.328554261514403","0.334503613107944","0.3480566","0.349445836535328","0.350487620542628","0.346372136177737","0.34410416146028","0.340745362571915","0.338603818150359","","",
"Yemen, Rep.","YEM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54540527189169","5.93059270579858","7.44926002459093","9.82261186131731","14.3015046461531","21.5736989076507","27.4009249245801","27.3578269974753","28.5496988512324","30.357925764362","30.7141805187184","33.4279958079616","36.9333183109077","40.025452778102","43.8604287841513","47.4316635239882","50.9324786585319","53.4344414819972","61.2238535130296","64.7649625805599","70.8405241774287","82.093717149729","88.3801162313213","96.6581578911562","102.824001999861","","","","","",
"South Africa","ZAF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11261100238165","2.33757963960886","2.58365754158229","2.75345070830101","2.92334459668621","3.09040455121253","3.22319835844176","3.42036405750763","3.59982467733584","3.70527669204231","3.77560289957297","3.8811949724693","4.1833537371162","4.32281194821243","4.18096252389313","4.12718467450492","4.12790265508739","4.26135424369047","4.51645422362833","4.86184094139608","4.97776621447852","5.06753455954944","5.24897831840089","5.47202451698871","5.715077739755","5.96570555267514","6.27989414454838","6.46749584825013","6.59767549108093","",
"Zambia","ZMB","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00878896588567976","0.016664961255571","0.0429781588472657","0.11827133511193","0.178202520796873","0.233886430117976","0.325099238824996","0.395244720712583","0.48439629575622","0.601004758614139","0.732706325326241","0.865013168244935","1.04082668672048","1.2355322700289","1.41952603091046","1.62453003110275","1.71570791628118","1.84589944162693","1.99889282106464","2.2747373479877","2.42830483408837","2.50534055555265","2.61595627968071","2.75808786292765","2.9259430294215","3.21795584850139","3.74574024287346","3.90884651750632","4.10161252875591","",
"Zimbabwe","ZWE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.527082645358353","0.53431387722742","0.535976307897805","0.544649812262016","0.545545115521456","0.535693292591979","0.522166331810239","0.507583462957535","0.501518228732304","","",
